source,split,source_id,group_id,claim_text,fact_id,fact_text,label,manual_label,manual_note
FinQA,dev,AES/2017/page_157.pdf-4,FinQA:AES/2017/page_157.pdf-4,what percentage was andes sbu of total revenue in 2017?,r8c1,subject=total revenue；metric=total revenue；period=total revenue 2017；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2017, revenue, total}"
FinQA,dev,HII/2014/page_69.pdf-1,FinQA:HII/2014/page_69.pdf-1,what portion of total backlog is related to ingalls segment?,r1c2,subject=ingalls；metric=ingalls；period=december 31 2014 unfunded；unit=；scope=FinQA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {ingalls}
FinQA,dev,BLK/2014/page_119.pdf-1,FinQA:BLK/2014/page_119.pdf-1,what percent higher is fair value than carrying value?,r7c2,subject=total long-term borrowings；metric=total long-term borrowings；period=unamortized discount；unit=；scope=FinQA,1,1,与官方 gold 一致；答案单元格无字面重合，属 TAT-QA/FinQA 的推理型问答（需跨行计算），标签以官方 gold 为准
FinQA,dev,ABMD/2007/page_52.pdf-3,FinQA:ABMD/2007/page_52.pdf-3,"what portion of total future obligations is related to operating lease obligations as of march 31 , 2007?",r1c1,subject=operating lease obligations；metric=operating lease obligations；period=payments due by fiscal year total；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {lease, obligations, operating, total}"
FinQA,dev,JPM/2005/page_37.pdf-3,FinQA:JPM/2005/page_37.pdf-3,"without the asset & wealth management segment in 2015 , what would total operating income have been in us$ millions?",r8c3,"subject=total；metric=total；period=year ended december 31 , change；unit=；scope=FinQA",1,1,与官方 gold 一致；claim 与 fact 词元重合 {total}
FinQA,dev,APTV/2014/page_49.pdf-1,FinQA:APTV/2014/page_49.pdf-1,what is the lowest return for the first month of the investment?,r3c1,subject=automotive supplier peer group ( 3 )；metric=automotive supplier peer group ( 3 )；period=november 17 2011；unit=；scope=FinQA,1,1,与官方 gold 一致；答案单元格无字面重合，属 TAT-QA/FinQA 的推理型问答（需跨行计算），标签以官方 gold 为准
FinQA,dev,CDNS/2012/page_30.pdf-4,FinQA:CDNS/2012/page_30.pdf-4,what is the roi of nasdaq composite from 2008 to 2009?,r2c6,subject=nasdaq composite；metric=nasdaq composite；period=12/29/2012；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {composite, nasdaq}"
FinQA,dev,ANSS/2013/page_55.pdf-3,FinQA:ANSS/2013/page_55.pdf-3,what percentage of total contractual obligations comes from global headquarters operating leases?,r6c3,subject=total contractual obligations；metric=total contractual obligations；period=payments due by period 2 2013 3 years；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {contractual, obligations, total}"
FinQA,dev,PM/2018/page_24.pdf-3,FinQA:PM/2018/page_24.pdf-3,what was the percentage return for pmi common stock for the five years ended 2018?,r6c2,subject=december 31 2018；metric=december 31 2018；period=pmi peer group ( 1 )；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2018, pmi}"
FinQA,dev,UNP/2011/page_21.pdf-3,FinQA:UNP/2011/page_21.pdf-3,what percentage of total number of shares purchased were purchased in october ?,r1c4,subject=oct . 1 through oct . 31；metric=oct . 1 through oct . 31；period=maximum number ofshares that may yetbe purchased under the planor program [b]；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {number, purchased}"
FinQA,dev,BLK/2014/page_119.pdf-4,FinQA:BLK/2014/page_119.pdf-4,what portion of total long-term borrowings is due in the next 36 months?,r7c3,subject=total long-term borrowings；metric=total long-term borrowings；period=carrying value；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {borrowings, long, term, total}"
FinQA,dev,INTC/2013/page_29.pdf-4,FinQA:INTC/2013/page_29.pdf-4,of the square feet in the us what was the percent of the owned facility of the us total,r3c1,subject=total facilities；metric=total facilities；period=unitedstates；unit=；scope=FinQA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {total}
FinQA,dev,AOS/2004/page_11.pdf-1,FinQA:AOS/2004/page_11.pdf-1,what percentage of total aggregate contractual obligations is due to long-term debt?,r5c1,subject=total；metric=total；period=( dollars in millions ) total；unit=；scope=FinQA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {total}
FinQA,dev,IP/2007/page_75.pdf-1,FinQA:IP/2007/page_75.pdf-1,"what percentage of december 31 , 2007 , total future minimum commitments under existing non-cancelable operating leases and purchase obligations were due to purchase obligations for the year of 2008?",r2c3,subject=purchase obligations ( a )；metric=purchase obligations ( a )；period=2010；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {obligations, purchase}"
FinQA,dev,PNC/2009/page_46.pdf-4,FinQA:PNC/2009/page_46.pdf-4,what is the average percentage for aaa rated facilities in 2008 and 2009?,r1c1,subject=aaa/aaa；metric=aaa/aaa；period=december 31 2009；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2009, aaa}"
FinQA,dev,ADBE/2018/page_86.pdf-2,FinQA:ADBE/2018/page_86.pdf-2,"for fiscal 2018 , what percentage of the total change in the valuation allowance was due to settlements with taxing authorities?",r5c2,subject=settlements with taxing authorities；metric=settlements with taxing authorities；period=2017；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {authorities, settlements, taxing}"
FinQA,dev,MSI/2006/page_61.pdf-2,FinQA:MSI/2006/page_61.pdf-2,how much did the lease obligations drop from 2004 to 2011?,r2c1,subject=lease obligations；metric=lease obligations；period=payments due by period ( 1 ) total；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {lease, obligations}"
FinQA,dev,IP/2005/page_35.pdf-1,FinQA:IP/2005/page_35.pdf-1,"what is the change in total debt to be repaid in the contractual obligations for future payments under existing debt and lease commitments and purchase obligations at december 31 , 2005 between 2009 and 2008?",r1c5,subject=total debt；metric=total debt；period=2010；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {debt, total}"
FinQA,dev,IP/2005/page_35.pdf-4,FinQA:IP/2005/page_35.pdf-4,what was the percent of the total contractual obligations for future payments for total debt in 2005,r4c6,subject=total；metric=total；period=thereafter；unit=；scope=FinQA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {total}
FinQA,dev,C/2008/page_211.pdf-2,FinQA:C/2008/page_211.pdf-2,in 2008 what was the carrying amount reported on the consolidated balance sheet to aggregate unpaid principal balance in excess of fair value of the trading assets,r1c1,subject=carrying amount reported on the consolidated balance sheet；metric=carrying amount reported on the consolidated balance sheet；period=2008 trading assets；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2008, amount, assets, balance, carrying, consolidated}"
FinQA,dev,UNP/2013/page_54.pdf-3,FinQA:UNP/2013/page_54.pdf-3,what percentage of total freight revenues was automotive in 2013?,r2c2,subject=automotive；metric=automotive；period=2012；unit=；scope=FinQA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {automotive}
FinQA,dev,LKQ/2016/page_26.pdf-2,FinQA:LKQ/2016/page_26.pdf-2,what was the difference in percentage cumulative return for lkq corporation and the s&p 500 index for the five years ended 12/31/2016?,r1c6,subject=lkq corporation；metric=lkq corporation；period=12/31/2016；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {12, 2016, 31, corporation, lkq}"
FinQA,dev,JPM/2018/page_110.pdf-3,FinQA:JPM/2018/page_110.pdf-3,in 2017 what was the ratio of the htm investment securities ( period-end ) compared to investment securities portfolio ( period 2013end ),r6c1,subject=htm investment securities ( period-end )；metric=htm investment securities ( period-end )；period=2018；unit=；scope=FinQA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {end, htm, investment, period, securities}"
TAT-QA,dev,8b2c7a63-0dc5-4a6f-83f1-6f9b27a8016c,TAT-QA:8b2c7a63-0dc5-4a6f-83f1-6f9b27a8016c,What was the Provision for losses on accounts receivable in 2017?,r6c2,"subject=Provision for losses on accounts receivable；metric=Provision for losses on accounts receivable；period=Year Ended December 31, 2017；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2017, accounts, losses, provision, receivable}"
TAT-QA,dev,8b2c7a63-0dc5-4a6f-83f1-6f9b27a8016c,TAT-QA:8b2c7a63-0dc5-4a6f-83f1-6f9b27a8016c,What was the amount of Depreciation and amortization in 2018?,r3c1,"subject=Depreciation and amortization；metric=Depreciation and amortization；period=Year Ended December 31, 2018；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2018, amortization, depreciation}"
TAT-QA,dev,41abd239-2074-4945-ade8-5cf7bce26b48,TAT-QA:41abd239-2074-4945-ade8-5cf7bce26b48,What are the respective percentage of revenue from Apple and Huawei in 2017?,r3c3,"subject=Huawei Technologies Co., Ltd. (“Huawei”)；metric=Huawei Technologies Co., Ltd. (“Huawei”)；period=；unit=；scope=TAT-QA",1,1,与官方 gold 一致；claim 与 fact 词元重合 {huawei}；元数据缺字段：period
TAT-QA,dev,bcbd7783-86ad-430d-aa96-48808bb0426c,TAT-QA:bcbd7783-86ad-430d-aa96-48808bb0426c,What is the percentage change in Bell Wireless operating revenues in Q4 2019 to Q4 2018?,r1c4,subject=Bell Wireless；metric=Bell Wireless；period=% CHANGE；unit=；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {bell, change, wireless}"
TAT-QA,dev,a9ddf64a-2806-4476-b341-05d7d06fdcf6,TAT-QA:a9ddf64a-2806-4476-b341-05d7d06fdcf6,"What is the number of shares outstanding as of September 30, 2018?",r9c1,"subject=Outstanding at September 30, 2018；metric=Outstanding at September 30, 2018；period=Number of Shares；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2018, 30, number, outstanding, september, shares}"
TAT-QA,dev,1c9e6c58-fd11-4711-986e-1d86b626d1dd,TAT-QA:1c9e6c58-fd11-4711-986e-1d86b626d1dd,What was the change in Capital redemption reserve in 2019 from 2018?,r7c3,subject=Cash and cash equivalents；metric=Cash and cash equivalents；period=2018；unit=；scope=TAT-QA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {2018}
TAT-QA,dev,1aa69af8-7349-44da-a558-09e5d5fb73c5,TAT-QA:1aa69af8-7349-44da-a558-09e5d5fb73c5,What are the respective equity-based compensation in 2018 and 2019?,r5c1,"subject=Equity-based compensation；metric=Equity-based compensation；period=December 31,；unit=thousand；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {based, compensation, equity}"
TAT-QA,dev,41abd239-2074-4945-ade8-5cf7bce26b48,TAT-QA:41abd239-2074-4945-ade8-5cf7bce26b48,What are the respective percentage of revenue from Apple and Huawei in 2019?,r2c1,subject=Apple Inc. (“Apple”)；metric=Apple Inc. (“Apple”)；period=；unit=；scope=TAT-QA,1,1,与官方 gold 一致；claim 与 fact 词元重合 {apple}；元数据缺字段：period
TAT-QA,dev,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06,TAT-QA:577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06,"What is the Cash provided by operating activities for fiscal years 2019, 2018 and 2017 respectively?",r5c3,subject=Cash provided by operating activities；metric=Cash provided by operating activities；period=；unit=thousand；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {activities, cash, operating, provided}；元数据缺字段：period"
TAT-QA,dev,9afaa852-4103-4782-9109-34104931dbc1,TAT-QA:9afaa852-4103-4782-9109-34104931dbc1,What was the Net operating loss carry forward in 2019?,r3c1,"subject=Net operating loss carry forward；metric=Net operating loss carry forward；period=Fiscal Year Ended August 31,；unit=thousand；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {carry, forward, loss, net, operating}"
TAT-QA,dev,d8d5f6c9-b21f-45dc-9cd2-acd8450d46ed,TAT-QA:d8d5f6c9-b21f-45dc-9cd2-acd8450d46ed,"How much is the other receivables as at December 31, 2019?",r6c1,"subject=Other receivables；metric=Other receivables；period=December 31, 2019；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {2019, 31, december, other, receivables}"
TAT-QA,dev,8217d51e-d170-4381-b018-072586fb1024,TAT-QA:8217d51e-d170-4381-b018-072586fb1024,"What was the research and development expenses in 2019, 2018 and 2017 respectively?",r4c2,"subject=Research and development；metric=Research and development；period=Year Ended March 31, ；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {development, research}"
TAT-QA,dev,8217d51e-d170-4381-b018-072586fb1024,TAT-QA:8217d51e-d170-4381-b018-072586fb1024,"What was the cost of revenues in 2019, 2018 and 2017 respectively?",r3c2,"subject=Cost of revenues ；metric=Cost of revenues ；period=Year Ended March 31, ；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {cost, revenues}"
TAT-QA,dev,88f5faa2-dd5b-48bb-8b53-8edd6714f894,TAT-QA:88f5faa2-dd5b-48bb-8b53-8edd6714f894,What was the Technology development costs in 2019 and 2018?,r3c2,subject=Technology development costs；metric=Technology development costs；period=；unit=；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {costs, development, technology}；元数据缺字段：period"
TAT-QA,dev,af31958a-184d-4005-9fcb-cfad9912ba8c,TAT-QA:af31958a-184d-4005-9fcb-cfad9912ba8c,What are the respective values of Finjan Blue future commitments that are less than one year and between 2-5 years?,r5c2,subject=Finjan Blue future commitment；metric=Finjan Blue future commitment；period=Payments due by Period (In thousands)；unit=thousand；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {blue, finjan, future}"
TAT-QA,dev,53474060-2736-46cb-bd97-1eb42f0ff3c1,TAT-QA:53474060-2736-46cb-bd97-1eb42f0ff3c1,In which year was the amount for Sensors the largest?,r1c2,subject=；metric=；period=Fiscal；unit=；scope=TAT-QA,1,1,"与官方 gold 一致；答案单元格无字面重合，属 TAT-QA/FinQA 的推理型问答（需跨行计算），标签以官方 gold 为准；元数据缺字段：subject, metric"
TAT-QA,dev,75c4ce3e-859b-4c3c-8443-6b8b3a70724f,TAT-QA:75c4ce3e-859b-4c3c-8443-6b8b3a70724f,What was the net income in 2019?,r3c1,subject=Net income；metric=Net income；period=；unit=thousand；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {income, net}；元数据缺字段：period"
TAT-QA,dev,f5cab3e6-1f49-4434-b9a2-5e97073b985b,TAT-QA:f5cab3e6-1f49-4434-b9a2-5e97073b985b,"How much was the derivative liabilities as at December 31, 2019?",r3c1,"subject=Derivative liabilities；metric=Derivative liabilities；period=December31,；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {derivative, liabilities}"
TAT-QA,dev,53474060-2736-46cb-bd97-1eb42f0ff3c1,TAT-QA:53474060-2736-46cb-bd97-1eb42f0ff3c1,In which years was for the net sales by segment and industry end market calculated?,r1c3,subject=；metric=；period=；unit=；scope=TAT-QA,1,1,"与官方 gold 一致；答案单元格无字面重合，属 TAT-QA/FinQA 的推理型问答（需跨行计算），标签以官方 gold 为准；元数据缺字段：subject, metric, period"
TAT-QA,dev,89cf13a2-6d08-48be-a45d-2346422d5c38,TAT-QA:89cf13a2-6d08-48be-a45d-2346422d5c38,What was the expected term in 2019 in years?,r5c1,subject=Expected term (in years)；metric=Expected term (in years)；period=；unit=；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {expected, term, years}；元数据缺字段：period"
TAT-QA,dev,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06,TAT-QA:577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06,"What is the Net income for fiscal years 2019, 2018 and 2017 respectively?",r2c3,subject=Net income；metric=Net income；period=；unit=thousand；scope=TAT-QA,1,1,"与官方 gold 一致；claim 与 fact 词元重合 {income, net}；元数据缺字段：period"
TAT-QA,dev,708fa58a-083d-4a97-80a1-5fe9de71a36b,TAT-QA:708fa58a-083d-4a97-80a1-5fe9de71a36b,What was the servicing fee in 2018?,r5c2,"subject=Servicing fees；metric=Servicing fees；period=Year Ended December 31,；unit=；scope=TAT-QA",1,1,与官方 gold 一致；claim 与 fact 词元重合 {servicing}
TAT-QA,dev,25b58dc8-b269-41e5-b394-caee1b080dd2,TAT-QA:25b58dc8-b269-41e5-b394-caee1b080dd2,What was the Accruals and reserves in 2019 and 2018 respectively?,r2c1,"subject=Accruals and reserves；metric=Accruals and reserves；period=As of July 31,；unit=；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {accruals, reserves}"
TAT-QA,dev,ec8d8bf5-ff64-447b-8481-cc067a861a28,TAT-QA:ec8d8bf5-ff64-447b-8481-cc067a861a28,In which years was the total net sales calculated?,r1c3,"subject=($ in millions)；metric=($ in millions)；period=Year Ended June 30,；unit=；scope=TAT-QA",1,1,与官方 gold 一致；答案单元格无字面重合，属 TAT-QA/FinQA 的推理型问答（需跨行计算），标签以官方 gold 为准
TAT-QA,dev,1aa69af8-7349-44da-a558-09e5d5fb73c5,TAT-QA:1aa69af8-7349-44da-a558-09e5d5fb73c5,What are the respective tax credits in 2018 and 2019?,r4c1,"subject=Tax credits；metric=Tax credits；period=December 31,；unit=thousand；scope=TAT-QA",1,1,"与官方 gold 一致；claim 与 fact 词元重合 {credits, tax}"
